PaymentID,BookingID,Amount,PaymentDate,PaymentMethod
10830,10830,409.57645054753345,2024-02-18,JCB 16 digit
10831,10831,606.5118346636035,2024-03-12,Diners Club / Carte Blanche
10832,10832,698.5590499566736,2024-03-15,JCB 16 digit
10833,10833,461.65471853619755,2024-04-27,Discover
10834,10834,700.7353605675378,2024-01-09,JCB 16 digit
10835,10835,1418.7531624448877,2024-04-17,JCB 16 digit
10836,10836,898.6465264616734,2024-04-08,JCB 15 digit
10837,10837,633.7346478692432,2024-01-13,American Express
10838,10838,1363.6617121368288,2024-01-24,VISA 16 digit
10839,10839,182.51382180434734,2024-02-13,Discover
10840,10840,625.1457346629344,2024-03-31,Mastercard
10841,10841,727.9073241738113,2024-04-10,American Express
10842,10842,987.0202566299159,2024-04-05,VISA 13 digit
10843,10843,1302.201354027385,2024-03-28,Diners Club / Carte Blanche
10844,10844,858.3789488449585,2024-03-03,VISA 13 digit
10845,10845,1088.139266345959,2024-04-26,JCB 16 digit
10846,10846,1183.007351550192,2024-05-06,Discover
10847,10847,373.0157729339347,2024-02-11,Mastercard
10848,10848,1372.1204846226592,2024-03-20,Maestro
10849,10849,1156.2561081779702,2024-01-31,VISA 16 digit
10850,10850,590.4170816929302,2024-03-15,JCB 16 digit
10851,10851,818.3624507415102,2024-03-29,JCB 16 digit
10852,10852,753.0827166204529,2024-03-15,Discover
10853,10853,570.7250980533203,2024-02-06,VISA 16 digit
10854,10854,866.2285042935355,2024-04-29,VISA 16 digit
10855,10855,94.41560617083829,2024-04-19,JCB 15 digit
10856,10856,928.684128641293,2024-03-07,JCB 16 digit
10857,10857,1027.8060880314115,2024-01-06,VISA 16 digit
10858,10858,778.7088089710142,2024-02-14,Discover
10859,10859,392.7617543215011,2024-01-19,JCB 15 digit
10860,10860,1169.4420916583801,2024-02-08,VISA 16 digit
10861,10861,670.7111978115327,2024-04-19,VISA 16 digit
10862,10862,644.7016810524093,2024-02-10,JCB 15 digit
10863,10863,771.6790263631278,2024-03-30,JCB 15 digit
10864,10864,262.200053415834,2024-02-17,JCB 16 digit
10865,10865,1125.7667303724536,2024-01-05,Mastercard
10866,10866,1168.7546319715166,2024-01-30,JCB 15 digit
10867,10867,925.1732152484706,2024-02-16,VISA 16 digit
10868,10868,1125.344393884381,2024-04-19,JCB 16 digit
10869,10869,826.7596762790668,2024-02-18,JCB 15 digit
10870,10870,822.5128890524452,2024-03-06,VISA 13 digit
10871,10871,1135.5172054208238,2024-02-12,Discover
10872,10872,976.7992872035006,2024-04-19,JCB 16 digit
10873,10873,1182.560643824586,2024-01-26,Maestro
10874,10874,741.5880857418554,2024-04-15,American Express
10875,10875,703.85881324416,2024-04-19,VISA 19 digit
10876,10876,800.2112831515037,2024-03-10,American Express
10877,10877,634.8633287710594,2024-01-12,JCB 16 digit
10878,10878,719.9744807936959,2024-03-01,American Express
10879,10879,1368.2811315125653,2024-01-03,Discover
10880,10880,1410.736902950669,2024-01-29,American Express
10881,10881,616.973387871084,2024-04-02,JCB 16 digit
10882,10882,379.7933787242758,2024-04-22,JCB 16 digit
10883,10883,840.0170756626791,2024-03-16,JCB 16 digit
10884,10884,265.70555274234357,2024-03-16,VISA 19 digit
10885,10885,618.1898190047071,2024-02-10,American Express
10886,10886,736.9970579354388,2024-01-20,Discover
10887,10887,331.53442985197813,2024-04-13,Mastercard
10888,10888,848.5896370304071,2024-04-15,Maestro
10889,10889,883.5465341931774,2024-01-24,Maestro
10890,10890,284.0111788100899,2024-03-04,Maestro
10891,10891,1048.5614346384161,2024-05-06,Maestro
10892,10892,758.513511743255,2024-03-25,Discover
10893,10893,612.8521375660837,2024-01-18,VISA 13 digit
10894,10894,638.839037905668,2024-03-09,American Express
10895,10895,939.607019202516,2024-03-09,Maestro
10896,10896,442.80269400234357,2024-01-04,American Express
10897,10897,1092.8677059006832,2024-03-22,Maestro
10898,10898,956.9160319144103,2024-04-22,American Express
10899,10899,1300.0788304628177,2024-03-02,VISA 16 digit
10900,10900,1136.1308878440934,2024-02-21,JCB 16 digit
10901,10901,146.01050806843224,2024-03-30,JCB 15 digit
10902,10902,851.8519342103564,2024-03-11,JCB 15 digit
10903,10903,804.2683556162283,2024-02-04,American Express
10904,10904,604.0735882155525,2024-02-20,JCB 16 digit
10905,10905,1048.2006654002287,2024-01-28,American Express
10906,10906,654.4673901445856,2024-01-23,JCB 16 digit
10907,10907,1244.7314664861378,2024-01-30,American Express
10908,10908,731.0010591066085,2024-03-17,VISA 13 digit
10909,10909,1183.7508879959837,2024-02-10,JCB 16 digit
10910,10910,758.983922581335,2024-02-17,JCB 16 digit
10911,10911,1254.1809194575376,2024-02-01,JCB 15 digit
10912,10912,1049.108671640621,2024-02-12,JCB 15 digit
10913,10913,450.3630875276318,2024-04-09,JCB 16 digit
10914,10914,956.7654254437164,2024-03-30,JCB 16 digit
10915,10915,1137.3481973307607,2024-03-18,JCB 16 digit
10916,10916,1110.4891530143605,2024-04-29,JCB 16 digit
10917,10917,342.938853994906,2024-03-17,VISA 16 digit
10918,10918,841.505547614651,2024-01-17,VISA 16 digit
10919,10919,1045.0909267725228,2024-01-12,VISA 16 digit
10920,10920,242.10045968041936,2024-04-25,Mastercard
10921,10921,278.2570044015816,2024-04-13,VISA 13 digit
10922,10922,450.4523355276802,2024-04-28,VISA 16 digit
10923,10923,113.68787682262952,2024-04-07,JCB 16 digit
10924,10924,569.2479906027985,2024-04-14,Maestro
10925,10925,891.486021623406,2024-02-23,Mastercard
10926,10926,446.2585449350879,2024-01-21,Diners Club / Carte Blanche
10927,10927,907.4424156273883,2024-04-02,VISA 19 digit
10928,10928,691.7821805878411,2024-01-30,American Express
10929,10929,974.2539992241867,2024-04-18,Diners Club / Carte Blanche
10930,10930,1208.3674290354293,2024-01-09,VISA 19 digit
10931,10931,1318.0823288047366,2024-02-24,Mastercard
10932,10932,1112.9420512795502,2024-01-21,JCB 15 digit
10933,10933,915.6417549374964,2024-01-28,VISA 19 digit
10934,10934,842.548918280604,2024-02-17,VISA 13 digit
10935,10935,797.2678124103029,2024-03-11,VISA 16 digit
10936,10936,352.42088142616046,2024-04-08,VISA 16 digit
10937,10937,1132.1729351134752,2024-01-31,Mastercard
10938,10938,1354.0046237716947,2024-05-03,Mastercard
10939,10939,874.9295929226225,2024-01-08,JCB 16 digit
10940,10940,788.689501133561,2024-04-28,JCB 16 digit
10941,10941,531.8421830489007,2024-02-09,VISA 16 digit
10942,10942,652.6616359376321,2024-05-04,Mastercard
10943,10943,900.7454017999526,2024-04-02,Mastercard
10944,10944,790.0073775506265,2024-04-28,Maestro
10945,10945,904.4811523865837,2024-01-04,Maestro
10946,10946,859.324289141817,2024-04-03,VISA 13 digit
10947,10947,1161.2254596916723,2024-02-29,Maestro
10948,10948,486.18119675875954,2024-03-24,JCB 16 digit
10949,10949,823.2162195412373,2024-03-23,VISA 16 digit
10950,10950,717.0033158277221,2024-02-14,JCB 15 digit
10951,10951,313.83266671052417,2024-02-27,JCB 15 digit
10952,10952,395.4058071243045,2024-01-22,Diners Club / Carte Blanche
10953,10953,392.7479114857799,2024-01-01,JCB 15 digit
10954,10954,1250.1655261988872,2024-01-04,Diners Club / Carte Blanche
10955,10955,792.5664695283403,2024-03-26,VISA 13 digit
10956,10956,700.3781716144434,2024-02-11,VISA 16 digit
10957,10957,874.2943980014097,2024-03-25,Mastercard
10958,10958,992.2591514963984,2024-04-11,Discover
10959,10959,650.8776148486907,2024-03-01,Discover
10960,10960,1034.708213781325,2024-02-15,American Express
10961,10961,1160.0094084283087,2024-02-18,American Express
10962,10962,998.5423988024079,2024-02-21,JCB 16 digit
10963,10963,424.3584127306426,2024-02-03,VISA 13 digit
10964,10964,1124.7650043162723,2024-03-05,JCB 16 digit
10965,10965,804.025141873283,2024-01-28,American Express
10966,10966,703.7859731500466,2024-03-10,JCB 16 digit
10967,10967,363.8666301294331,2024-03-02,Maestro
10968,10968,319.19314788784675,2024-03-05,VISA 16 digit
10969,10969,881.7787595571524,2024-03-15,VISA 16 digit
10970,10970,584.5343269732632,2024-03-06,JCB 16 digit
10971,10971,847.2808966064106,2024-03-19,JCB 16 digit
10972,10972,557.0280404563619,2024-04-10,Mastercard
10973,10973,813.7010341373061,2024-04-17,Maestro
10974,10974,904.6836335500104,2024-01-05,VISA 13 digit
10975,10975,439.82063337814753,2024-03-03,VISA 16 digit
10976,10976,769.7516467295295,2024-03-19,VISA 16 digit
10977,10977,532.1096702395473,2024-04-14,American Express
10978,10978,1301.2069702914002,2024-04-19,JCB 15 digit
10979,10979,633.7346478692432,2024-03-08,JCB 16 digit
10980,10980,335.91665314570116,2024-02-27,Discover
10981,10981,422.2032172505118,2024-04-04,American Express
10982,10982,954.3482787940159,2024-04-01,JCB 16 digit
10983,10983,782.7164799626079,2024-03-18,Mastercard
10984,10984,524.9310176858088,2024-04-03,VISA 16 digit
10985,10985,1279.2059821567134,2024-01-04,JCB 16 digit
10986,10986,647.0733562235496,2024-01-11,VISA 13 digit
10987,10987,510.52318501500395,2024-01-17,VISA 16 digit
10988,10988,1261.2057663592166,2024-04-20,JCB 16 digit
10989,10989,1013.8554118760468,2024-01-22,JCB 16 digit
10990,10990,945.4179572526539,2024-04-02,VISA 16 digit
10991,10991,1402.7008208610052,2024-04-26,VISA 16 digit
10992,10992,1377.1823184444372,2024-02-08,Maestro
10993,10993,669.5090184059094,2024-02-17,Mastercard
10994,10994,765.8324126269315,2024-02-13,Diners Club / Carte Blanche
10995,10995,241.32317753029326,2024-04-12,JCB 15 digit
10996,10996,964.74161880936,2024-01-18,American Express
10997,10997,1132.5183599305105,2024-02-23,VISA 16 digit
10998,10998,666.786702494887,2024-01-21,VISA 13 digit
10999,10999,432.5152579313211,2024-03-13,JCB 15 digit
11000,11000,968.225044818737,2024-02-10,VISA 16 digit
11001,11001,963.052278964878,2024-03-25,Diners Club / Carte Blanche
11002,11002,1022.3160412175764,2024-02-04,JCB 16 digit
11003,11003,637.4194687631623,2024-02-18,VISA 16 digit
11004,11004,1324.9076705308528,2024-04-05,Mastercard
11005,11005,664.0534162325724,2024-05-03,American Express
11006,11006,311.69332242120413,2024-03-11,JCB 16 digit
11007,11007,780.6129137475078,2024-01-14,VISA 19 digit
11008,11008,759.169069428176,2024-04-28,VISA 13 digit
11009,11009,1004.6933690206121,2024-01-30,VISA 13 digit
11010,11010,578.2966458802703,2024-01-05,JCB 16 digit
11011,11011,1002.7476621949925,2024-03-07,JCB 15 digit
11012,11012,1072.4773952363134,2024-04-16,Mastercard
11013,11013,520.0938791122451,2024-04-11,Maestro
11014,11014,662.939278505932,2024-01-14,Diners Club / Carte Blanche
11015,11015,1105.5712155170047,2024-03-31,Maestro
11016,11016,445.08045078848636,2024-03-26,Discover
11017,11017,329.3502460700987,2024-03-27,JCB 16 digit
11018,11018,648.3557831793464,2024-04-03,VISA 13 digit
11019,11019,488.2855174757857,2024-01-01,Discover
11020,11020,676.6978798957809,2024-03-08,JCB 15 digit
11021,11021,732.2065756209408,2024-02-07,Discover
11022,11022,864.0342044162044,2024-02-14,Maestro
11023,11023,741.7356532987103,2024-01-30,VISA 16 digit
11024,11024,742.7965574157145,2024-03-08,Diners Club / Carte Blanche
11025,11025,570.5414002279585,2024-02-19,VISA 16 digit
11026,11026,1169.017674952003,2024-03-02,VISA 13 digit
11027,11027,1184.5761568750318,2024-04-21,American Express
11028,11028,942.7192388183654,2024-02-16,VISA 13 digit
11029,11029,1122.1491733809462,2024-04-29,Mastercard
11030,11030,803.8895378833462,2024-02-16,Maestro
11031,11031,614.7047680841446,2024-01-26,JCB 16 digit
11032,11032,412.007779626107,2024-01-05,Diners Club / Carte Blanche
11033,11033,890.0037087865595,2024-02-24,VISA 19 digit
11034,11034,924.4439820001494,2024-02-11,Maestro
11035,11035,317.87177382688924,2024-01-30,JCB 16 digit
11036,11036,582.4220480746169,2024-03-02,VISA 16 digit
11037,11037,638.0732801485625,2024-01-23,VISA 16 digit
11038,11038,489.89678418477007,2024-01-16,JCB 16 digit
11039,11039,1214.3158250762651,2024-01-27,Diners Club / Carte Blanche
11040,11040,891.6744005199496,2024-02-29,VISA 16 digit
11041,11041,871.3270290721844,2024-03-21,VISA 16 digit
11042,11042,1008.2539968157321,2024-03-21,Mastercard
11043,11043,646.4838437938773,2024-01-21,Diners Club / Carte Blanche
11044,11044,693.7337012324397,2024-02-23,Diners Club / Carte Blanche
11045,11045,1020.4000744199468,2024-02-26,Maestro
11046,11046,1275.2301535981287,2024-01-01,Discover
11047,11047,436.0181598912221,2024-04-15,American Express
11048,11048,999.5361491446973,2024-02-13,Discover
11049,11049,838.873264496561,2024-02-03,VISA 19 digit
11050,11050,1280.0165212031493,2024-03-17,JCB 16 digit
11051,11051,1178.4426381998742,2024-01-23,VISA 16 digit
11052,11052,1254.1468936421188,2024-04-17,VISA 16 digit
11053,11053,592.6928885920219,2024-04-05,Discover
11054,11054,679.6627819107805,2024-01-15,Discover
11055,11055,381.21535466129876,2024-03-29,Discover
11056,11056,417.0142058288917,2024-02-10,JCB 15 digit
11057,11057,472.73774445567665,2024-02-16,JCB 16 digit
11058,11058,721.4645845771332,2024-04-22,Maestro
11059,11059,211.4899295877528,2024-03-02,Diners Club / Carte Blanche
11060,11060,552.9991200088033,2024-02-10,VISA 16 digit
11061,11061,831.812213957783,2024-02-27,VISA 16 digit
11062,11062,136.4644458940375,2024-04-07,Diners Club / Carte Blanche
11063,11063,560.2719231315065,2024-04-06,VISA 16 digit
11064,11064,919.3846662008148,2024-01-29,VISA 13 digit
11065,11065,952.3723598802034,2024-02-17,Maestro
11066,11066,552.3625405019268,2024-04-09,JCB 16 digit
11067,11067,616.7401811215784,2024-02-04,Maestro
11068,11068,1133.9435485352874,2024-01-08,VISA 19 digit
11069,11069,824.8678937643097,2024-02-23,Diners Club / Carte Blanche
11070,11070,1065.3859054256714,2024-04-26,Diners Club / Carte Blanche
11071,11071,482.4467450749077,2024-02-13,Diners Club / Carte Blanche
11072,11072,1009.2366174467993,2024-04-24,JCB 16 digit
11073,11073,441.4803936333931,2024-04-30,VISA 16 digit
11074,11074,227.94393201519938,2024-01-18,VISA 16 digit
11075,11075,1410.5355923062268,2024-03-12,VISA 13 digit
11076,11076,468.20076991214995,2024-02-28,JCB 16 digit
11077,11077,1178.6219493492895,2024-03-02,VISA 16 digit
11078,11078,261.5582978980198,2024-01-22,Maestro
11079,11079,490.7907752327005,2024-03-28,VISA 16 digit
11080,11080,544.9202291967654,2024-02-12,Mastercard
11081,11081,450.7844538003738,2024-02-08,JCB 15 digit
11082,11082,702.3046438565026,2024-04-26,JCB 16 digit
11083,11083,342.57030812238554,2024-01-22,Diners Club / Carte Blanche
11084,11084,797.6750317846744,2024-02-19,Mastercard
11085,11085,1074.1379968007218,2024-03-20,JCB 15 digit
11086,11086,1063.3540487178643,2024-01-17,Diners Club / Carte Blanche
11087,11087,134.59006878770546,2024-04-11,VISA 19 digit
11088,11088,1330.1730409536533,2024-01-28,Maestro
11089,11089,884.3381001258604,2024-03-26,American Express
11090,11090,1408.276313576312,2024-01-25,VISA 19 digit
11091,11091,333.10643384973594,2024-02-06,JCB 15 digit
11092,11092,870.1944470063128,2024-03-15,VISA 19 digit
11093,11093,883.4563398821499,2024-04-29,American Express
11094,11094,651.6412157858288,2024-03-09,VISA 16 digit
11095,11095,439.0362544365193,2024-01-06,Mastercard
11096,11096,1469.601159466378,2024-01-25,Diners Club / Carte Blanche
11097,11097,1171.683365126325,2024-03-12,VISA 16 digit
11098,11098,569.6294406368321,2024-04-14,JCB 15 digit
11099,11099,916.929433469648,2024-05-03,Diners Club / Carte Blanche
11100,11100,482.9586516887846,2024-02-28,VISA 16 digit
11101,11101,830.1163806955828,2024-04-25,JCB 16 digit
11102,11102,799.8956931096807,2024-02-14,American Express
11103,11103,1108.5820539297804,2024-02-27,VISA 16 digit
11104,11104,1082.2679328522117,2024-01-03,JCB 16 digit
11105,11105,804.116524865053,2024-03-10,JCB 16 digit
11106,11106,927.133271456725,2024-01-09,VISA 16 digit
11107,11107,373.90022734296696,2024-01-12,Diners Club / Carte Blanche
11108,11108,892.6854920574006,2024-05-05,JCB 16 digit
11109,11109,483.5288964373047,2024-04-06,Discover
11110,11110,912.2361476474591,2024-01-31,Mastercard
11111,11111,952.2778610447408,2024-04-27,VISA 16 digit
11112,11112,1057.969671269321,2024-01-26,JCB 15 digit
11113,11113,824.7470650191532,2024-04-09,Mastercard
11114,11114,1374.1326453611105,2024-04-30,American Express
11115,11115,930.7427831616391,2024-04-03,VISA 19 digit
11116,11116,898.1922246655676,2024-04-02,VISA 16 digit
11117,11117,756.555398110699,2024-01-16,VISA 19 digit
11118,11118,586.4829769126991,2024-02-22,VISA 16 digit
11119,11119,736.9397904586381,2024-02-01,Discover
11120,11120,562.6898326240721,2024-01-03,VISA 16 digit
11121,11121,1239.8019836743813,2024-01-19,Discover
11122,11122,241.59421832846135,2024-04-09,VISA 16 digit
11123,11123,832.3115358492338,2024-04-19,VISA 16 digit
11124,11124,398.30334793048576,2024-03-20,JCB 16 digit
11125,11125,803.4068079292688,2024-01-31,VISA 16 digit
11126,11126,1152.6242184795917,2024-01-26,Discover
11127,11127,1363.163857883071,2024-01-31,VISA 16 digit
11128,11128,475.35563222958365,2024-03-24,VISA 13 digit
11129,11129,831.2851500937413,2024-04-26,American Express
11130,11130,319.486399858873,2024-04-02,VISA 16 digit
11131,11131,582.0855449395694,2024-03-28,VISA 16 digit
11132,11132,528.2635277804009,2024-02-19,Diners Club / Carte Blanche
11133,11133,383.9442320021338,2024-01-19,Discover
11134,11134,1029.6358518901338,2024-01-17,VISA 13 digit
11135,11135,997.931246876168,2024-03-30,Maestro
11136,11136,615.9804205600764,2024-04-20,JCB 15 digit
11137,11137,1140.0175452318335,2024-02-28,American Express
11138,11138,639.0744224299589,2024-03-12,VISA 13 digit
11139,11139,1079.7122142435207,2024-01-15,VISA 16 digit
11140,11140,986.1254645598706,2024-04-14,American Express
11141,11141,211.1189011936837,2024-05-05,VISA 13 digit
11142,11142,1052.3717176137432,2024-04-22,JCB 16 digit
11143,11143,1060.503496921225,2024-02-17,VISA 19 digit
11144,11144,364.6359761141018,2024-04-14,Mastercard
11145,11145,496.5616058936881,2024-03-23,Discover
11146,11146,767.9713603910377,2024-01-31,Discover
11147,11147,530.0461461015931,2024-02-04,VISA 13 digit
11148,11148,901.5711028783625,2024-04-30,Maestro
11149,11149,682.638881368251,2024-04-03,Maestro
11150,11150,1426.258071624697,2024-04-18,JCB 15 digit
11151,11151,923.662113387999,2024-01-14,JCB 16 digit
11152,11152,672.31392486769,2024-05-06,JCB 16 digit
11153,11153,389.9096014373007,2024-03-14,Diners Club / Carte Blanche
11154,11154,699.1443022199746,2024-01-19,Mastercard
11155,11155,958.0617191818242,2024-01-23,American Express
11156,11156,1127.5985358553214,2024-04-26,Discover
11157,11157,1177.0702214962698,2024-01-11,American Express
11158,11158,717.086669983075,2024-02-28,JCB 15 digit
11159,11159,1173.7451868252824,2024-01-10,American Express
11160,11160,498.2697254362038,2024-02-26,American Express
11161,11161,770.6220521693253,2024-02-10,VISA 16 digit
11162,11162,577.7865208762207,2024-01-22,American Express
11163,11163,926.4672045572737,2024-03-31,VISA 16 digit
11164,11164,1261.8868098019864,2024-01-21,VISA 19 digit
11165,11165,369.1171817704324,2024-01-12,VISA 16 digit
11166,11166,360.64240092380953,2024-01-01,VISA 16 digit
11167,11167,168.17039861962468,2024-03-04,JCB 15 digit
11168,11168,831.1660793733695,2024-04-14,JCB 15 digit
11169,11169,736.6188248825565,2024-01-08,JCB 16 digit
11170,11170,260.82866810542254,2024-01-14,Discover
11171,11171,1182.229314930194,2024-01-14,Discover
11172,11172,586.2276616666298,2024-01-31,Discover
11173,11173,580.38758653185,2024-01-05,JCB 15 digit
11174,11174,904.825787114296,2024-02-03,Maestro
11175,11175,981.8287359630906,2024-04-20,VISA 16 digit
11176,11176,620.4577802779165,2024-03-04,Discover
11177,11177,1126.0588476795551,2024-03-15,VISA 19 digit
11178,11178,1103.0664987397624,2024-04-22,VISA 13 digit
11179,11179,486.5204567684167,2024-04-25,VISA 16 digit
11180,11180,265.6270619161879,2024-01-24,Diners Club / Carte Blanche
11181,11181,487.79451994000914,2024-05-01,VISA 19 digit
11182,11182,317.9531955765094,2024-04-09,American Express
11183,11183,787.1919887878793,2024-02-04,JCB 15 digit
11184,11184,925.0739153054669,2024-04-23,JCB 16 digit
11185,11185,827.7737628639669,2024-04-17,VISA 13 digit
11186,11186,344.64282965913264,2024-02-03,JCB 15 digit
11187,11187,552.3249721135629,2024-04-24,Discover
11188,11188,1170.870504903714,2024-03-07,Maestro
11189,11189,1120.000678749009,2024-02-11,JCB 15 digit
11190,11190,995.3626542956185,2024-03-09,VISA 16 digit
11191,11191,863.1016913267135,2024-05-01,Mastercard
11192,11192,1263.8867486691543,2024-02-21,American Express
11193,11193,556.7072036825014,2024-02-08,JCB 16 digit
11194,11194,750.9208362112923,2024-03-07,Maestro
11195,11195,1237.262660748418,2024-01-20,JCB 16 digit
11196,11196,504.3602057877447,2024-04-29,Maestro
11197,11197,720.0347409592384,2024-03-11,VISA 16 digit
11198,11198,615.3492700029781,2024-01-25,Mastercard
11199,11199,600.2743469520523,2024-05-04,VISA 16 digit
11200,11200,699.8461903145756,2024-03-10,Discover
11201,11201,836.6270504845568,2024-04-11,JCB 15 digit
11202,11202,868.1390971779755,2024-04-01,VISA 16 digit
11203,11203,1345.5132522537563,2024-03-20,JCB 16 digit
11204,11204,916.6240966061712,2024-03-17,Diners Club / Carte Blanche
11205,11205,859.8301524253609,2024-03-24,JCB 16 digit
11206,11206,271.9790327267679,2024-03-20,JCB 15 digit
11207,11207,637.5004284059194,2024-01-06,JCB 15 digit
11208,11208,765.2445915752307,2024-01-19,JCB 16 digit
11209,11209,819.2695683291563,2024-03-25,JCB 16 digit
11210,11210,389.7999385290148,2024-01-09,VISA 19 digit
11211,11211,325.81402017787315,2024-01-16,Maestro
11212,11212,527.0737984278339,2024-03-13,Discover
11213,11213,1099.0078192134447,2024-04-06,JCB 16 digit
11214,11214,1010.2264867330201,2024-01-15,Maestro
11215,11215,1125.426972113346,2024-02-08,JCB 16 digit
11216,11216,662.0261410250246,2024-03-13,VISA 19 digit
11217,11217,1108.470667926797,2024-03-28,VISA 16 digit
11218,11218,496.200278170856,2024-05-06,VISA 16 digit
11219,11219,359.2231393866767,2024-04-27,VISA 13 digit
11220,11220,1089.8339521630073,2024-02-16,Maestro
11221,11221,844.684622595569,2024-01-07,Maestro
11222,11222,898.6473914094653,2024-03-13,American Express
11223,11223,491.52099477810856,2024-04-15,JCB 16 digit
11224,11224,619.2716469345627,2024-01-09,JCB 15 digit
11225,11225,1210.654010160241,2024-04-15,Mastercard
11226,11226,1397.4928946524315,2024-05-02,Discover
11227,11227,1197.382325851202,2024-03-13,VISA 19 digit
11228,11228,816.1226874864811,2024-04-07,American Express
11229,11229,284.0751609154685,2024-02-09,VISA 13 digit
11230,11230,780.7570657166626,2024-04-22,Mastercard
11231,11231,574.5755946901895,2024-01-26,VISA 16 digit
11232,11232,903.6502638348111,2024-02-19,VISA 19 digit
11233,11233,872.6985930689028,2024-05-05,VISA 16 digit
11234,11234,1014.8594521840978,2024-04-02,Diners Club / Carte Blanche
11235,11235,480.3811998046255,2024-01-29,JCB 16 digit
11236,11236,993.1704699583479,2024-04-23,VISA 16 digit
11237,11237,266.70873266927913,2024-01-22,VISA 16 digit
11238,11238,498.4221684499119,2024-02-25,Diners Club / Carte Blanche
11239,11239,816.5034249123657,2024-02-18,Mastercard
11240,11240,345.8866526941719,2024-03-24,Discover
11241,11241,915.7347506506599,2024-03-12,JCB 16 digit
11242,11242,463.4374139190753,2024-01-22,Mastercard
11243,11243,735.7313773631173,2024-03-15,VISA 16 digit
11244,11244,608.2149995514941,2024-02-02,JCB 15 digit
11245,11245,1027.0890469848196,2024-02-03,JCB 15 digit
11246,11246,920.7990190181637,2024-01-31,VISA 13 digit
11247,11247,742.3702981705732,2024-04-12,JCB 15 digit
11248,11248,961.2081838590684,2024-01-24,JCB 15 digit
11249,11249,823.1675409985756,2024-03-20,JCB 16 digit
11250,11250,1394.4073978095887,2024-04-26,Diners Club / Carte Blanche
11251,11251,1149.3615468688026,2024-03-02,Discover
11252,11252,406.5250382900673,2024-04-29,Maestro
11253,11253,628.5467619474997,2024-01-03,Mastercard
11254,11254,593.0909615797176,2024-04-13,JCB 16 digit
11255,11255,709.2864141933513,2024-04-14,VISA 16 digit
11256,11256,1138.0639750331143,2024-02-04,VISA 13 digit
11257,11257,642.3309500628238,2024-01-18,Discover
11258,11258,1151.1762838470554,2024-03-18,VISA 16 digit
11259,11259,376.9913010921231,2024-01-11,JCB 16 digit
11260,11260,515.1408936343336,2024-02-03,JCB 15 digit
11261,11261,999.5988640719622,2024-01-11,VISA 19 digit
11262,11262,608.1004377943582,2024-03-19,VISA 16 digit
11263,11263,1020.736488632786,2024-03-30,American Express
11264,11264,349.1080483798539,2024-02-15,Discover
11265,11265,617.8622026908715,2024-01-10,VISA 16 digit
11266,11266,1264.0067344026538,2024-01-05,Maestro
11267,11267,782.826707519022,2024-03-09,Discover
11268,11268,1050.0966538116536,2024-03-29,Discover
11269,11269,1027.3718274579087,2024-04-24,VISA 19 digit
11270,11270,869.2354296453183,2024-04-10,Diners Club / Carte Blanche
11271,11271,1092.6968099954547,2024-02-20,JCB 16 digit
11272,11272,621.3076776889761,2024-03-29,VISA 16 digit
11273,11273,1219.0698734323908,2024-03-30,American Express
11274,11274,825.1147105669806,2024-03-18,JCB 15 digit
11275,11275,1144.9140172719538,2024-03-17,Mastercard
11276,11276,984.6168693977222,2024-03-23,American Express
11277,11277,975.9962276463948,2024-05-06,Mastercard
11278,11278,110.98478890351834,2024-04-17,Mastercard
11279,11279,226.93137279319987,2024-05-01,American Express
11280,11280,662.1466874975147,2024-03-23,Maestro
11281,11281,577.9031805891741,2024-01-29,JCB 16 digit
11282,11282,1284.3711226924922,2024-03-18,Mastercard
11283,11283,1310.319386726119,2024-02-07,JCB 15 digit
11284,11284,551.177741706477,2024-02-22,JCB 16 digit
11285,11285,1224.3382308330565,2024-03-22,American Express
11286,11286,892.0631863241866,2024-03-22,Discover
11287,11287,973.7573235505788,2024-01-22,Maestro
11288,11288,950.9514766830948,2024-02-02,JCB 16 digit
11289,11289,937.641448814756,2024-03-12,Mastercard
11290,11290,1028.2199403551615,2024-04-13,JCB 16 digit
11291,11291,807.0998116398971,2024-03-14,Mastercard
11292,11292,812.2852769937496,2024-02-01,VISA 16 digit
11293,11293,432.6282038446826,2024-01-30,Mastercard
11294,11294,719.3429103754054,2024-02-03,JCB 16 digit
11295,11295,357.8255370859724,2024-03-09,JCB 15 digit
11296,11296,577.5800142120586,2024-04-28,Maestro
11297,11297,1017.4234571626358,2024-02-17,VISA 16 digit
11298,11298,1197.9687966338836,2024-04-16,VISA 16 digit
11299,11299,1045.5351777575393,2024-01-03,Discover
11300,11300,1253.5279703428469,2024-02-25,VISA 13 digit
11301,11301,847.167252520236,2024-05-01,VISA 13 digit
11302,11302,1039.9659202248686,2024-04-17,American Express
11303,11303,1248.3070983803225,2024-05-06,JCB 15 digit
11304,11304,859.3080738243459,2024-04-28,VISA 16 digit
11305,11305,410.4463079185156,2024-01-30,JCB 16 digit
11306,11306,619.4723466544326,2024-02-25,VISA 13 digit
11307,11307,387.2955486261796,2024-01-26,JCB 15 digit
11308,11308,670.5764341748602,2024-02-12,Diners Club / Carte Blanche
11309,11309,796.658334211769,2024-02-29,JCB 16 digit
11310,11310,1055.218049385513,2024-01-16,Mastercard
11311,11311,989.4358527563687,2024-01-01,JCB 15 digit
