HotelID,Name,Location,Rating,PricePerNight,HotelCountry
771,"Kelly, Young and Jenkins",Andersonmouth,4,479.87558473307615,Montenegro
772,Elliott PLC,Taylorfort,4,292.70262536093804,Netherlands Antilles
773,Prince PLC,Angelafort,1,306.90301968589574,United Kingdom
774,Wells-Lee,North Jonathan,4,99.3179822200486,Saudi Arabia
775,"Wells, Freeman and Murphy",North Anthonyhaven,3,237.99103524865572,Spain
776,Brown-Howard,Jessechester,4,40.04842146653671,Switzerland
777,Boyd-Brown,New Cassandra,1,316.0510017208093,Congo
778,Russell Inc,East Joseph,4,423.6553995177682,Barbados
779,Cunningham Ltd,East Amanda,4,94.1159928190241,Timor-Leste
780,Ford Ltd,Craigstad,4,162.62013361665032,United States Virgin Islands
781,Nelson and Sons,New Gary,4,43.768587568410595,Tanzania
782,Jackson PLC,New Stevenmouth,1,303.65544975195263,Luxembourg
783,Watkins Ltd,Corybury,4,474.13113823372527,Tokelau
784,"Price, Luna and Young",Davidborough,2,380.7107730835483,Cocos (Keeling) Islands
785,Underwood-Cooper,East Tylerfurt,4,406.62643428418346,Lesotho
786,"Perry, Sanchez and Santos",North Justin,3,204.41880854507093,Qatar
787,"Bruce, Jones and Marshall",North Adamton,3,83.81871368315298,Egypt
788,Gibbs-Brown,Davidburgh,3,208.26839333145438,Palau
789,"Guzman, Powell and Patterson",New Lauren,1,90.98672600060303,Sudan
790,Ball LLC,Maureenmouth,2,352.82302004182804,Montserrat
791,"Green, Mays and Riddle",Anthonyview,1,108.47777171180628,Saint Vincent and the Grenadines
792,"Martinez, Bell and Obrien",Kelseyport,1,257.1215739209654,United Arab Emirates
793,Frank Ltd,Jamesside,4,491.485266725545,Niger
794,Rodriguez Inc,Port Michael,2,162.57333153714103,Thailand
795,Horton Inc,Millerview,3,292.50087081322016,Dominica
796,"Roth, Cooke and Barnett",Reedport,4,317.4567236465893,Spain
797,"Yang, Griffin and Harris",Lisafurt,1,412.5191554950735,Austria
798,King Group,Perezborough,4,295.15349254234735,Anguilla
799,Nguyen PLC,Kellyville,2,385.6145154961744,Ecuador
800,Mullins and Sons,South Sarah,1,222.64891873774997,Mauritania
801,Solis and Sons,Kleinfurt,2,292.52176072652594,Indonesia
802,"Jackson, Martin and Harris",Jamesport,3,472.0396484335069,Kyrgyz Republic
803,"Green, Martin and Hensley",Johnville,1,250.2949535399995,Mexico
804,"Porter, Guzman and Bowen",Elizabethberg,2,343.4025093989762,Belize
805,Thomas-Robinson,Lake Carrie,3,41.15313506611557,British Virgin Islands
806,"Davis, Rubio and Walker",South Crystal,3,371.44524815362837,Guam
807,Allen-Watts,New Tammy,1,72.63406347484063,Kyrgyz Republic
808,"Ford, Meza and Rivera",Jonathantown,1,73.14098920706809,Barbados
809,"Brown, Brown and Sullivan",Kathleentown,1,334.6476955994764,Comoros
810,Reed-Neal,New Kimberlychester,3,208.91648038469197,Hong Kong
811,"Graham, Morton and Hartman",Aprilton,1,216.5211409162044,Philippines
812,Henson-Chapman,East Arthur,1,435.0774365258537,Ethiopia
813,Johnson-Heath,Williamschester,4,266.1321458857374,Burkina Faso
814,"Villa, Paul and Gibbs",Youngview,3,333.2860819274138,Germany
815,Phillips-Hatfield,North Sonyaborough,2,58.95627487026895,Mauritania
816,"Hunt, Taylor and Fritz",Conniemouth,2,387.58571277173525,Vietnam
817,Moses-Wallace,North Davidfort,2,30.239748727328447,Ireland
818,"Lane, Hood and Alvarez",South Christopher,2,459.4123597266576,Botswana
819,Gutierrez Group,West Deborahfort,1,460.67700632743623,Kiribati
820,Johnson-Turner,Buchananmouth,4,373.78298316072727,Seychelles
821,Walton Inc,New Desireeborough,1,469.08213665019963,Nauru
822,"Graves, Russell and Davis",Sullivanchester,1,325.27565612344927,Kiribati
823,"Kelly, Anderson and Lewis",South Dannyport,2,200.91315722665297,Serbia
824,"Evans, Mclean and Brown",Lake Beth,3,403.30779702220207,Bangladesh
825,"Day, Green and Young",North Johnton,1,286.77687762992423,United States Virgin Islands
826,Blair-Rodriguez,Lake Benjaminmouth,1,229.99704316216105,Mauritania
827,Ross-Blevins,Thomasland,3,329.18524641013147,Ghana
828,Bates Inc,Hunterburgh,2,122.55737557314102,United States Virgin Islands
829,Dawson Ltd,Baileymouth,3,270.48780347548643,Argentina
830,"Stewart, Winters and Thompson",Holmesville,1,457.4588928850149,Montserrat
831,"Potts, Franklin and Smith",New Jasonhaven,1,303.91702592172055,Faroe Islands
832,Mann Group,South Alexanderview,4,449.24405296489516,Burundi
833,"Rasmussen, Ortega and Bell",South Joseph,4,86.25234287917348,Montenegro
834,Gray-Wyatt,West Danielhaven,3,194.54109382157665,Nauru
835,"Glass, Wilkins and Barr",South Amandaland,1,50.96112902713827,Thailand
836,Kelley Group,Port Amy,4,482.4547864790482,Uruguay
837,"James, Johnson and Martin",Bryceville,3,152.74519443747286,Maldives
838,"Riley, Sullivan and Thompson",East Terri,1,66.10491612178268,Austria
839,Baker-Martinez,South Alejandroburgh,1,481.886032005131,Turkmenistan
840,"Garcia, Silva and Tucker",Anthonyton,3,58.85729494603308,Algeria
841,"Gardner, Schmidt and Ross",Stewartborough,3,351.83099029076953,Falkland Islands (Malvinas)
842,"Jones, Mcgee and Fisher",West Manuel,1,196.38520947664637,Switzerland
843,Hopkins-Scott,North Dana,4,72.51344755700605,Kenya
844,"Mueller, Norris and Brown",Jillmouth,3,118.33638407112402,Bermuda
845,Miller LLC,Anthonyberg,2,160.88659696579504,Korea
846,Sandoval-Thompson,Christinamouth,1,126.45366277963487,Jamaica
847,Moore-Walker,New Brittany,3,485.1249101657531,French Guiana
848,Richardson-Terry,South Danaton,2,247.76213389399152,Bermuda
849,Snyder-Jimenez,South Ernest,4,317.8623587221214,Italy
850,Nolan LLC,New Tommy,3,337.6485096511874,Korea
851,Knight Inc,Andersonville,1,393.7456945270219,Tokelau
852,Alexander-Monroe,New Beverlyberg,1,180.5011439921759,Czech Republic
853,"Poole, Morgan and Newton",Pachecoside,4,335.91747749945455,Vietnam
854,Martin Ltd,Ericport,3,348.9010035460378,New Caledonia
855,"Taylor, Adams and White",Evanmouth,2,472.2724216975941,Heard Island and McDonald Islands
856,Smith-Hill,New Nataliehaven,1,491.98550599896805,Saint Kitts and Nevis
857,Green LLC,Yolandamouth,4,130.258908409256,Tunisia
858,Villa PLC,East Sarah,1,292.0059234523502,Liechtenstein
859,Hernandez LLC,Lake Tonya,1,361.74625111171656,Reunion
860,"Richards, Beasley and Santos",New Tiffany,2,107.85178440565416,Georgia
861,"Johnson, Ayala and Reed",North Jeffrey,3,424.99570450721023,Trinidad and Tobago
862,"Bray, Jackson and Pearson",Coleview,2,385.1032926666282,Reunion
863,Le and Sons,Lake Robert,2,174.21279581859216,Suriname
864,Mitchell LLC,Darleneburgh,1,407.66828913244314,Bolivia
865,Barrett Inc,West Melissa,2,423.7886892023428,Slovenia
866,Lee PLC,Jenniferfurt,4,406.1801925867618,Saudi Arabia
867,"Dean, Buck and Moss",Vazquezhaven,1,241.42383028590004,Syrian Arab Republic
868,"Elliott, Diaz and Rose",West Williamland,3,43.798872260094974,France
869,"Lowe, Ross and Russell",Ericaville,4,83.28986283435154,Netherlands
870,Clarke-Kirk,South John,2,230.20032448353203,Honduras
871,"Jacobs, Turner and Foster",Coryfurt,4,185.3722931796763,Kenya
872,Reed-Morris,Huffbury,3,89.12445800727157,Niue
873,King Ltd,Port Johnmouth,2,157.7455221927179,Kazakhstan
874,Jenkins PLC,South Edwin,4,275.75238256571004,El Salvador
875,Hamilton PLC,Scotttown,2,494.0823774293036,Grenada
876,Brown-Padilla,Hicksmouth,2,163.95308353161542,Panama
877,Collins-Murray,Ryanville,1,276.3386348512496,Zambia
878,"Smith, Gonzalez and Delgado",Donaldland,3,254.1897261711322,Korea
879,"Kerr, Rodriguez and Baxter",Haleymouth,3,399.0654851499025,Angola
880,"Jones, Nunez and Martinez",Michaelberg,2,112.46650674661541,Kenya
881,"Miller, Armstrong and Smith",Lake Jeremymouth,3,32.26918539889057,Montenegro
882,"Wells, Hoffman and Wilson",Cynthiafort,1,266.4630846697802,Burkina Faso
883,Jackson Inc,New Sherrytown,3,40.28723957290224,Montserrat
884,"Simpson, Smith and Ortiz",New Lindsay,1,466.58089582903364,Saint Vincent and the Grenadines
885,Mendoza-Campbell,West Monicaberg,2,464.46887860362455,Argentina
886,Medina-Holmes,Port Kaylachester,1,201.7889707084495,Malawi
887,"Brown, Mcclure and Torres",Keithchester,1,127.29197416093143,Cyprus
888,Cox-Sharp,Parksstad,2,36.715276772367424,Burundi
889,"White, Compton and Harris",Lake Oscar,1,57.09223423866405,Vietnam
890,Alvarez-Parker,Fernandezbury,1,457.9390932951453,Saint Lucia
891,"Harris, Torres and Salinas",Jefferyside,1,35.76450255044533,Botswana
892,"Guerrero, Williams and Herrera",Anthonyburgh,2,84.61434069421088,Germany
893,"Welch, Hale and Shelton",Lake Tyler,1,33.66395757597379,Sweden
894,Petersen Group,Gallagherfort,3,370.7248742552036,Luxembourg
895,"Young, Fischer and French",Eddieborough,3,158.36654316892557,Hungary
896,Frazier-White,Williamsbury,4,286.2233388982061,Cameroon
897,Richards and Sons,Blanchardmouth,1,53.313353055934726,Micronesia
898,Vargas and Sons,Kristinaside,4,420.385361153685,Papua New Guinea
899,Moore-Cummings,Escobarborough,2,320.47479133895905,Iceland
900,"Luna, Montgomery and Bishop",Lake Christina,1,309.97143939220825,Kuwait
901,Little-Manning,Mendezfort,3,264.9073008224676,Austria
902,Paul and Sons,New Helen,2,379.644219147506,Bulgaria
903,Robbins Ltd,Mullinsshire,3,446.1718169097335,Ethiopia
904,Jones-Ellison,Port Jonathanview,1,139.98113587590427,Estonia
905,Smith Group,West Jonathan,4,425.58323787588483,Trinidad and Tobago
906,"Adams, Gutierrez and Price",Jeffersonview,3,203.69271834530483,Netherlands Antilles
907,Thompson and Sons,Turnerburgh,4,187.92713256989134,Uganda
908,Johnston-Harvey,Lake Hollytown,4,62.668601974699776,Czech Republic
909,"Garcia, Richardson and Montgomery",New Carlaport,4,314.1627820073099,Nauru
910,Alvarez and Sons,Hendrixchester,1,166.0286969551517,Saint Barthelemy
911,Arellano-Dunn,Turnerville,2,474.0593139237607,Puerto Rico
912,"Townsend, Carr and Barr",Christinaborough,2,396.3344066337645,Heard Island and McDonald Islands
913,Rodriguez-Torres,West Davidtown,2,466.5165265366343,Iran
914,"Ayala, Jacobs and Salinas",Port Colin,4,298.5373454797422,Ukraine
915,Williams LLC,Lake Peter,2,134.75166296518705,Japan
916,Jones-Myers,Ashleyfurt,3,172.5444743714738,Korea
917,"Brady, Jones and Jones",Jenniferhaven,4,367.3340958684947,Argentina
918,"Gardner, Shea and Weiss",Gregorymouth,3,146.53960474963094,Yemen
919,"Macias, Harrington and Oliver",Samuelside,2,105.72591171992754,Montserrat
920,Perry-Miranda,Lutzberg,2,133.01467310086747,United States of America
921,Olson and Sons,Port Melissaton,2,497.484501468471,Swaziland
922,Johnson PLC,Amandaburgh,4,142.47366623519196,United Kingdom
923,Williams Inc,South Courtneyborough,1,498.72075614408107,Tuvalu
924,Wilkins-Haas,Alvaradoport,2,336.1246757643372,Guinea-Bissau
925,"Valencia, Manning and Mitchell",Riostown,1,405.5382514923305,Solomon Islands
926,Jackson and Sons,North Paulafort,2,383.0452537700638,Pitcairn Islands
927,"Jacobs, Wilson and Valdez",Colemanmouth,2,321.99146893959414,Jamaica
928,Yang-Diaz,Jenniferhaven,3,316.4089520086718,Taiwan
929,Stewart-Russo,Cruzshire,2,432.4955442589781,Timor-Leste
930,Johnson LLC,Kathrynchester,2,353.0055652540119,Taiwan
931,Singleton-Blair,Kingberg,3,417.33634309695924,France
932,Anderson Ltd,North Melissa,2,347.9990122016315,Cambodia
933,"Frank, Burns and Campbell",New Linda,1,201.6398971357862,Djibouti
934,Frey-Mcmillan,Port Timothy,4,36.43552976088835,Solomon Islands
935,"Hoover, Collins and Lewis",West Samantha,4,111.89342212172957,Papua New Guinea
936,Small and Sons,East Reneeview,4,476.68644557784074,Togo
937,Nunez-Miller,East Davidshire,4,47.91943476834507,Faroe Islands
938,"Campbell, Holden and Mann",South Dana,2,231.51466110319075,Singapore
939,Fisher Inc,South John,4,354.2926370953079,Libyan Arab Jamahiriya
940,Williams-Garcia,New Sierramouth,4,451.80690953402893,Chile
941,Davis-Bradley,South Helen,2,70.37434665620148,Saint Pierre and Miquelon
942,"Higgins, Reyes and Edwards",Hardybury,3,370.0171037328746,Pakistan
943,"Smith, George and Melton",Bryanview,4,260.5352484987683,Chile
944,Rivera-Miller,Heidimouth,3,408.28243773024,United States of America
945,Gomez Group,South Samantha,1,255.63001030783008,Nauru
946,"Hall, Morales and Oliver",Port Ashley,2,333.9464655292247,Tajikistan
947,"Turner, Mitchell and Hunter",Port Brianshire,2,225.93324919375937,India
948,Burton Inc,Susanville,1,289.0279919671848,Heard Island and McDonald Islands
949,Moses-George,Sandramouth,1,490.5816126661019,Isle of Man
950,Colon and Sons,North Brittanyburgh,2,303.2296598707391,Cambodia
951,James Ltd,Julieland,3,94.95711077864664,Japan
952,Evans-Moore,Parkertown,1,87.86201258961208,Azerbaijan
953,Munoz-Brown,Wrightside,3,162.25684577258522,Japan
954,Ramirez Group,Lake Heather,1,291.4278447130052,Philippines
955,"Ortega, Davis and Coleman",Rhondaview,2,33.67855446031435,United Arab Emirates
956,Smith Group,Woodshaven,2,73.98067438371302,Puerto Rico
957,Buckley-Griffith,East Arthur,1,119.28799399070472,Hungary
958,Hartman and Sons,Kyleton,1,185.14703525611102,Lebanon
959,"Phillips, Morse and Wallace",Port Michael,4,131.234067686633,Greece
960,Silva and Sons,Smithchester,3,459.8098783739876,Netherlands
961,Villegas-Davis,East Jennifer,2,118.98106033646572,Maldives
962,"Davis, Booth and Nielsen",North Carlos,3,337.2872605280076,Swaziland
963,"Martinez, Taylor and Peters",Castilloview,2,345.86934737147686,Niger
964,Moore-Snyder,Brentview,3,255.61898740001092,Brunei Darussalam
965,"Dominguez, Hayes and Hayes",Lake Stacey,1,88.04179862506504,Thailand
966,"Harris, Martin and Sanchez",Hillmouth,3,381.97538083009124,Netherlands Antilles
967,Campbell-Abbott,West Matthewton,4,211.2954694434053,Tokelau
968,"Jackson, Vasquez and Arias",New Brendan,2,441.8733315274387,Yemen
969,"Kirby, Kline and Davila",South Joshuaside,1,320.6984953849234,Montenegro
970,"Tapia, Richardson and Horne",Jacobmouth,2,437.128046656835,Micronesia
971,"Coleman, Becker and Cooper",North James,2,79.1526576948364,Nigeria
972,"Powell, Ayala and Washington",Port Ethanberg,3,346.069567869751,Sierra Leone
973,"Taylor, Johnson and Freeman",North Jennifer,1,184.46849995866495,Saint Kitts and Nevis
974,King Group,East Karen,1,42.40430813355766,Northern Mariana Islands
975,Williams PLC,Dawnfort,2,417.92715575752175,Rwanda
976,Carter-Garrett,Fullerville,1,234.13445454037526,Panama
977,"Russell, Kelly and Guerrero",Everettview,2,290.5216401763919,Colombia
978,Horton-Powell,Danielmouth,4,41.788277874516254,Saint Barthelemy
979,Burnett-Hinton,East Timothymouth,2,465.4173592047529,Seychelles
980,Anderson-Reyes,East Stephanie,1,409.10348512868484,Cocos (Keeling) Islands
981,"Adams, Mckay and Matthews",Lake Stacy,1,369.62751065987425,Barbados
982,Nichols-Ruiz,Justinville,4,326.1444667968965,Maldives
983,"Williams, Larsen and Woods",New Timothy,2,421.871005585298,Comoros
984,Sutton-Fowler,Liland,4,39.020158450144585,Albania
985,Giles Group,New Oscar,1,220.4131830928715,Greenland
986,Roman-Skinner,Port Alyssa,1,350.71072893655827,India
987,Wyatt and Sons,North Jeffrey,3,440.0304106710476,Togo
988,Odom-Harvey,Lake Jeremyville,2,371.2780070239097,Papua New Guinea
989,Wood-Clayton,South Richard,1,403.99373742360706,Guernsey
990,"Hughes, Brewer and Johnson",Johnland,3,323.8210457372166,Cambodia
991,Thomas-Carr,East Robertfort,1,470.7792409814815,Singapore
992,Fox and Sons,Port Betty,3,381.0552935907462,Singapore
993,"Taylor, Davis and Raymond",Mcleanton,3,55.4761232393705,Taiwan
994,Smith and Sons,Christinachester,3,114.56151241635705,Cameroon
995,"Warren, Hayes and Werner",West Josephtown,4,430.5066919764036,French Guiana
996,"Graham, Murphy and Johnson",Laurenchester,2,296.790621060434,Liechtenstein
997,Gonzalez-Richardson,Port Jacob,2,497.9385279085984,Bangladesh
998,Mahoney-Mclaughlin,South Michael,2,280.95254875103706,Montenegro
999,"Humphrey, Taylor and Franklin",East Lorraineton,3,170.07677023869704,Congo
1000,Arnold LLC,Cassandraton,1,212.33327038757164,Comoros
1001,"Hernandez, Wilkerson and Wall",New Diana,1,264.6956838497391,Netherlands Antilles
1002,Reeves LLC,Alvarezside,1,470.6872087957808,Azerbaijan
1003,Logan-Chen,Mccluremouth,3,196.18765756485132,Guam
1004,Hardy and Sons,East Nicoleton,4,162.34289096934444,Peru
1005,"Miles, Kirk and Lloyd",New Robert,1,94.02481446158191,Israel
1006,Harmon-Salazar,Crystalfort,4,137.75782803605404,Burkina Faso
1007,"Bowen, Edwards and Taylor",West Tracyport,3,185.71336372114482,Ghana
1008,"Hood, Fields and Glass",Port Francisco,4,236.411370934561,Isle of Man
1009,"Smith, Nelson and Jones",West Erikaberg,3,106.8967571864374,Sierra Leone
1010,"Huerta, Ferguson and Burns",Landryshire,3,176.11153777216154,Greece
1011,Smith and Sons,Mayland,1,236.96140398120292,Croatia
1012,"Anderson, Gomez and Miller",Turnerland,3,184.51315256462203,Saint Martin
1013,"Johnson, Grant and Sanchez",Carolynton,3,389.60922142571746,Papua New Guinea
1014,"Gallagher, Little and Lewis",South Melinda,2,338.52511918798626,Taiwan
1015,"Castillo, Smith and Welch",Gabrielberg,3,160.23520214238175,Mozambique
1016,Daniels PLC,North Michelle,3,395.9461485179436,Cuba
1017,Franklin PLC,Princefurt,3,339.2227251728434,San Marino
1018,Taylor-Wilson,North Cassandraborough,2,81.47729621456224,Syrian Arab Republic
1019,Brown LLC,Margaretshire,2,179.59976071210644,Ecuador
1020,Gomez-Leonard,Carolinehaven,4,392.682453948137,United States of America
1021,Campbell-Sanders,West Karen,4,282.21574680561434,Benin
1022,Howard-Crawford,Murrayberg,4,321.73312921840727,Belize
1023,Palmer-Wright,Lake Anne,2,483.03377516767125,Sudan
1024,Powell LLC,South Jordanbury,1,106.95595482155555,United States Virgin Islands
1025,"Love, Harper and Martinez",Yoderport,3,358.1843186824245,Lesotho
1026,Welch PLC,East Sara,3,272.1455384013502,Namibia
1027,Acevedo and Sons,Kelseymouth,4,161.50603049790118,American Samoa
1028,Huber-Kramer,Sanchezstad,1,467.27176176596237,Peru
1029,Nelson and Sons,Jessicashire,3,431.74541656129594,Niger
1030,"Lewis, Garza and Martin",New Ryanbury,4,132.0273084157305,Korea
1031,Turner Ltd,Port Johnfort,2,94.8179462977643,Congo
1032,Reeves-Griffin,New Jennifer,4,327.9882854637559,Mauritius
1033,Santos-Gutierrez,Quinnton,4,34.72039798526383,Mozambique
1034,"Juarez, Edwards and Cooper",North Renee,2,274.0134228955144,Iceland
1035,Williamson Group,New Laurenstad,2,229.43342969546572,Guyana
1036,Arnold LLC,Sierramouth,2,191.40541081875915,Cote d'Ivoire
1037,"Hines, Flores and Bailey",Aliceburgh,3,413.5042087727982,Slovenia
1038,"Woods, Harris and Johnson",Lake Kaitlinport,1,296.54943666959684,Tajikistan
1039,Shea-Schwartz,Lake Theresa,1,358.3794149409729,Ghana
1040,"Hernandez, Clark and Todd",Francesborough,1,57.75328279138158,Azerbaijan
1041,"Hodges, Davis and Harris",Lake Sarashire,2,258.0760392951795,Mexico
1042,Kelley-Ross,New Lisa,2,472.6096982710857,Somalia
1043,Padilla and Sons,Hurleyton,1,41.14390180059306,Christmas Island
1044,Patterson-Wilson,North Brittanytown,4,294.064618408133,Tajikistan
1045,"Jones, Koch and Warren",Port Sarah,2,160.36798446976974,Aruba
1046,Deleon LLC,New Karenbury,2,315.75187265073237,Jordan
1047,Bennett Inc,Joshuafort,3,486.29106201346355,Martinique
1048,Bullock-Munoz,Ericstad,1,436.50400250247554,United States Virgin Islands
1049,Lopez and Sons,East Christopherchester,3,242.81270297104746,Sweden
1050,Gray PLC,Bruceville,1,298.92116493166054,Micronesia
1051,"Green, Hicks and Thomas",Jeffreyville,4,418.11136608370515,Qatar
1052,"Taylor, Carter and Gonzalez",Sawyerland,3,394.72848813562695,Comoros
1053,Roberts Group,Austinstad,1,277.46300450820047,Portugal
1054,Powers PLC,West David,3,435.5940474172388,Western Sahara
1055,"Giles, Morgan and Ray",Johnport,2,480.5530567384848,Turkey
1056,"Wilson, Stone and Hurst",South Paulport,3,175.7809649840274,Australia
1057,Fox-Carpenter,New Anthonyport,2,408.4487997452316,Mozambique
1058,Martinez-Kim,Haleychester,3,371.02930803251076,Germany
1059,Rollins PLC,West Katherine,3,457.80902778724635,Cocos (Keeling) Islands
1060,Cruz-Rogers,South Ashley,1,146.44974881534998,United Arab Emirates
1061,Cobb-Johnston,Rebeccatown,4,169.9600655736244,Christmas Island
1062,Yang-Kelly,New Brandon,3,98.06208487644038,Ghana
1063,Wells-Salazar,Aprilberg,3,135.83810028811814,Uruguay
1064,"Diaz, Sellers and Ho",Bradberg,1,34.64872710825657,Guatemala
1065,Parrish-Morse,West Kara,4,459.1438956154366,British Virgin Islands
1066,Jennings-Hampton,South Cindymouth,1,322.095119763513,Croatia
1067,"Wright, Adams and Webb",East Gabrielastad,3,256.6726331735195,United States Minor Outlying Islands
1068,"Richardson, Miller and Benitez",Kirbyborough,3,384.93541654340413,Norway
1069,Friedman-Riley,Lake Joel,2,257.9464982211896,Monaco
1070,Cummings PLC,Ericshire,2,251.9158826489197,Saint Kitts and Nevis
1071,"Newman, Reed and Morales",Marshchester,3,89.32075524296887,United States Minor Outlying Islands
1072,Barry-Stokes,Hornestad,3,300.3956896453177,Guinea-Bissau
1073,Mcpherson Inc,New Brittanyberg,2,300.38672796334214,Bahrain
1074,Harrison-Wright,Crosbyborough,4,355.1272812677932,Singapore
1075,"Anderson, Elliott and Woods",Williamsfurt,3,207.83544138726702,Saint Lucia
1076,"Murillo, Dickerson and Randall",Langberg,4,354.27543835771934,Algeria
1077,Leon-Wang,East Matthewberg,1,148.33870033830107,Congo
1078,"Kirk, Rodriguez and Taylor",Jacobtown,3,233.30076066524626,Slovakia (Slovak Republic)
1079,"Gutierrez, Tate and Morales",Brownland,3,272.2802624431247,Uzbekistan
1080,"Gray, Adams and Anderson",New Pamelaport,1,376.2972694674793,Poland
1081,Rivera-Dixon,Lake Marcushaven,3,189.59729410813736,Malawi
1082,"Foster, Harris and Mcpherson",Riggsview,2,424.99736064758235,Cayman Islands
1083,Morris Group,West Laura,3,59.158454142498826,United Arab Emirates
1084,Greene-Jenkins,Greenside,3,219.88631429639986,Vanuatu
1085,Brooks PLC,Port Jamesville,3,100.43849806984193,Burkina Faso
1086,"Roman, Miller and Harris",Kariville,2,253.15440889273034,Cayman Islands
1087,"Hartman, Love and Brown",North Stephanie,4,447.328860949471,British Virgin Islands
1088,Anderson LLC,Parkershire,3,222.9533232431976,New Zealand
1089,Nelson Ltd,West Benjamin,3,44.25760954330769,Antigua and Barbuda
1090,Johnson Inc,Michaelview,3,158.60844959593942,Marshall Islands
1091,"Ponce, Byrd and Hill",New Hayleyport,2,271.810806070694,Aruba
1092,Burnett-Nguyen,New Deborah,2,127.23360198622164,Mali
1093,"Pena, Hall and Odonnell",Hollyport,4,117.12333282604239,Swaziland
1094,"Nelson, Norman and Kelly",Mitchellborough,3,87.86235501431045,Niue
1095,"Jones, Thomas and Collins",North Susanmouth,2,107.59944239466755,Mongolia
1096,"Adams, Barrett and Murphy",North Justinville,3,472.53086657258893,Paraguay
1097,Weaver-Pierce,South Sergioland,3,478.2573571951668,Saint Vincent and the Grenadines
1098,Gonzalez-Johnson,Jameston,3,95.6475504540972,Equatorial Guinea
1099,Herrera-Duffy,West Aaronbury,1,154.99996641056245,Belize
1100,Dalton and Sons,East David,3,343.8893683132511,United Arab Emirates
1101,"Salazar, Aguilar and Davidson",Melissafort,3,230.82366973214212,Tunisia
1102,Jones PLC,South Jeffrey,2,117.19418218955099,Portugal
1103,York-Thomas,North Megan,2,54.378072030037174,Cambodia
1104,Barrett PLC,Port Brandonland,3,319.7261645967506,Eritrea
1105,Wilkerson Ltd,New Theodoremouth,1,140.41110953126469,Isle of Man
1106,May LLC,Theresaland,3,350.3328386555458,Cuba
1107,"Zimmerman, Gray and Sharp",South Amanda,1,168.20644241679977,Papua New Guinea
1108,Mcpherson and Sons,Leetown,4,347.03012402479135,Saint Martin
1109,"Ortiz, Morton and Jacobs",Nolanstad,4,237.96212746118204,Gambia
1110,Smith-Patrick,South Miguel,4,134.33317017153712,Maldives
1111,"White, Potter and Perry",East Maryhaven,2,168.72754504534961,Singapore
1112,Holloway-Collins,North Crystalchester,3,483.3439935159346,Northern Mariana Islands
1113,Thompson-Krause,East Joseph,4,35.62006573878427,Qatar
1114,West-Mckay,Paceland,1,351.83772673576726,Montserrat
1115,"Miller, Cook and Blake",Lake Laura,1,133.52635621929875,Antigua and Barbuda
1116,Warner-Mcclain,Keithport,1,383.94885397873134,Faroe Islands
1117,Rocha-Phillips,Melissaborough,3,95.35765169412797,China
1118,"Miller, Petty and Shepherd",Bakerberg,1,499.63632960575427,Qatar
1119,"Pierce, Morris and Anderson",North Matthewberg,2,146.98372988597134,Anguilla
1120,"Robertson, Garcia and Roth",Kimberlybury,3,461.18795056175946,United States Minor Outlying Islands
1121,"Smith, Trujillo and Baker",Taylormouth,4,446.1741477473182,Sao Tome and Principe
1122,Martinez PLC,Port Andre,4,271.6375892158494,Liechtenstein
1123,Coleman PLC,Emilystad,3,207.99243409600513,South Africa
1124,"Flores, Cooper and Snow",Josephtown,3,496.8015558446116,Namibia
1125,Alexander-Garcia,Lake Robert,3,55.65673057776105,Cape Verde
1126,Lloyd-Pierce,Smithbury,1,474.9341423743544,Holy See (Vatican City State)
1127,Maynard and Sons,Barbaraside,3,292.9553476203868,Saint Kitts and Nevis
1128,Lopez PLC,Lake Victoria,2,141.8507993843514,Uganda
1129,Bentley-Smith,Ronaldfurt,4,306.2566421590667,Northern Mariana Islands
1130,Waller-Oliver,East Angela,3,437.672767866872,United Arab Emirates
1131,"Galloway, Navarro and Johnson",Jimenezburgh,1,187.01865274508515,Mauritius
1132,Collins-Montes,Emilyfurt,1,72.14599119402546,Trinidad and Tobago
1133,Johnson-Velasquez,Michaelfurt,2,442.31400488228593,Guernsey
1134,"Reynolds, Sanchez and Whitney",Sharonview,3,276.149809438163,Albania
1135,Clark LLC,Trevinohaven,1,268.2476910610866,Timor-Leste
1136,Sutton Group,West Jennifer,3,101.9911057011298,Gibraltar
1137,Davis-Hamilton,South Michelle,2,320.46002386065584,India
1138,Garcia and Sons,Johnsonhaven,3,399.2376348537287,Svalbard & Jan Mayen Islands
1139,Ramirez-Richardson,New Paulfort,1,482.43814055681895,French Southern Territories
1140,"Mccarty, Hall and Sanchez",Singhside,2,477.8776416876207,Kiribati
1141,Jenkins PLC,East Jermainefort,3,255.973052711962,Comoros
1142,"Jackson, Smith and Henderson",Port Patriciafurt,2,31.72558186558148,Saint Kitts and Nevis
1143,Stevens-Gonzales,Nicoleberg,4,392.37479251547774,Botswana
1144,Brewer and Sons,East Patricialand,1,213.52929735740346,Serbia
1145,Adkins-Peters,Marcusborough,3,278.0789059029993,Montserrat
1146,"Bryant, Morales and Wilson",Nicholasport,3,375.65994522814515,Gabon
1147,"Kim, Flowers and Mcgrath",West Jamesville,4,82.78607588948975,Belize
1148,Martinez PLC,Avilaside,3,343.55026224992633,Norfolk Island
